Name,log2FoldChange
Cc72_00056021-RA,-0.774497282
Cc72_00056017-RA,0.613108796
Cc72_00056023-RA,NA
Cc72_00056018-RA,NA
Cc72_00056024-RA,NA
Cc72_00056022-RA,NA
Cc72_00056020-RA,NA
Cc72_00056019-RA,NA
Cc72_00056031-RA,0.426546177
Cc72_00056032-RA,0.207915209
Cc72_00056027-RA,NA
Cc72_00056025-RA,NA
Cc72_00056030-RA,-0.644600985
Cc72_00056028-RA,-0.166167914
Cc72_00056029-RA,-0.210364939
Cc72_00056026-RA,0.644144163
Cc72_00056035-RA,-3.69419819
Cc72_00056033-RA,-0.143694018
Cc72_00056039-RA,0.128282944
Cc72_00056038-RA,-0.882287709
Cc72_00056036-RA,-0.583935021
Cc72_00056037-RA,0.856536867
Cc72_00056034-RA,-0.543728623
Cc72_00056045-RA,0.256074809
Cc72_00056047-RA,-2.692105389
Cc72_00056050-RA,-0.774498703
Cc72_00056051-RA,-0.972206296
Cc72_00056041-RA,NA
Cc72_00056049-RA,-0.383221962
Cc72_00056040-RA,0.287022304
Cc72_00056042-RA,-0.554551321
Cc72_00056046-RA,0.062101264
Cc72_00056044-RA,0.386401582
Cc72_00056048-RA,-0.218087466
Cc72_00056043-RA,-1.478388201
Cc72_00056052-RA,-1.45007311
Cc72_00056054-RA,-0.809614747
Cc72_00056053-RA,NA
Cc72_00056059-RA,0.567198952
Cc72_00056055-RA,-0.514877159
Cc72_00056061-RA,-0.369919581
Cc72_00056057-RA,-0.114479997
Cc72_00056056-RA,-0.98477211
Cc72_00056063-RA,1.427030583
Cc72_00056064-RA,NA
Cc72_00056060-RA,-1.255430951
Cc72_00056062-RA,-1.199379518
Cc72_00056058-RA,-0.045841828
Cc72_00056068-RA,NA
Cc72_00056066-RA,NA
Cc72_00056065-RA,-0.033982227
Cc72_00056071-RA,NA
Cc72_00056073-RA,NA
Cc72_00056072-RA,NA
Cc72_00056074-RA,NA
Cc72_00056076-RA,NA
Cc72_00056069-RA,NA
Cc72_00056070-RA,NA
Cc72_00056075-RA,NA
Cc72_00056067-RA,NA
Cc72_00056077-RA,NA
Cc72_00056078-RA,NA
Cc72_00056079-RA,NA
Cc72_00056080-RA,NA
Cc72_00056081-RA,NA
Cc72_00056082-RA,NA
Cc72_00056086-RA,NA
Cc72_00056084-RA,NA
Cc72_00056083-RA,NA
Cc72_00056085-RA,NA
Cc72_00056090-RA,NA
Cc72_00056089-RA,NA
Cc72_00056088-RA,NA
Cc72_00056087-RA,NA
Cc72_00056093-RA,0.656074282
Cc72_00056092-RA,NA
Cc72_00056091-RA,NA
Cc72_00056097-RA,NA
Cc72_00056096-RA,NA
Cc72_00056098-RA,NA
Cc72_00056094-RA,-0.514877159
Cc72_00056095-RA,NA
Cc72_00056099-RA,NA
Cc72_00056101-RA,2.074707953
Cc72_00056102-RA,-0.362627184
Cc72_00056103-RA,0.446851476
Cc72_00056104-RA,NA
Cc72_00056105-RA,NA
Cc72_00056100-RA,NA
Cc72_00056110-RA,-0.798252235
Cc72_00056112-RA,NA
Cc72_00056106-RA,NA
Cc72_00056113-RA,-2.440591964
Cc72_00056111-RA,0.084143226
Cc72_00056114-RA,0.065496332
Cc72_00056109-RA,NA
Cc72_00056108-RA,NA
Cc72_00056107-RA,NA
Cc72_00056120-RA,0.446851476
Cc72_00056119-RA,0.417016894
Cc72_00056118-RA,0.416645572
Cc72_00056117-RA,-0.581981641
Cc72_00056121-RA,-0.034004835
Cc72_00056115-RA,-1.211362805
Cc72_00056116-RA,-0.096174933
Cc72_00056125-RA,NA
Cc72_00056126-RA,NA
Cc72_00056127-RA,NA
Cc72_00056122-RA,0.331256416
Cc72_00056124-RA,0.446851476
Cc72_00056123-RA,0.264676468
Cc72_00056129-RA,0.272358486
Cc72_00056128-RA,0.113791085
Cc72_00056130-RA,-0.346965723
Cc72_00056131-RA,-0.034004548
Cc72_00056132-RA,0.045992017
Cc72_00056133-RA,0.053964443
Cc72_00056135-RA,-0.487718355
Cc72_00056136-RA,0.408100536
Cc72_00056134-RA,-0.093567252
Cc72_00056140-RA,0.639390411
Cc72_00056147-RA,0.010825655
Cc72_00056137-RA,-3.004788325
Cc72_00056138-RA,-0.223663395
Cc72_00056139-RA,-0.986507825
Cc72_00056145-RA,-1.361208446
Cc72_00056144-RA,NA
Cc72_00056141-RA,NA
Cc72_00056142-RA,NA
Cc72_00056143-RA,NA
Cc72_00056155-RA,NA
Cc72_00056146-RA,-1.265675211
Cc72_00056150-RA,NA
Cc72_00056149-RA,0.299155733
Cc72_00056153-RA,NA
Cc72_00056152-RA,NA
Cc72_00056151-RA,NA
Cc72_00056148-RA,-0.514877159
Cc72_00056157-RA,NA
Cc72_00056154-RA,NA
Cc72_00056156-RA,NA
Cc72_00056162-RA,NA
Cc72_00056167-RA,0.572580369
Cc72_00056164-RA,-1.255430951
Cc72_00056161-RA,NA
Cc72_00056158-RA,NA
Cc72_00056163-RA,-0.969719326
Cc72_00056165-RA,NA
Cc72_00056159-RA,NA
Cc72_00056160-RA,-0.969719326
Cc72_00056166-RA,0.264757236
Cc72_00056169-RA,NA
Cc72_00056171-RA,NA
Cc72_00056170-RA,NA
Cc72_00056172-RA,NA
Cc72_00056173-RA,-0.514877159
Cc72_00056168-RA,NA
Cc72_00056174-RA,-0.044770357
Cc72_00056175-RA,NA
Cc72_00056177-RA,NA
Cc72_00056178-RA,NA
Cc72_00056176-RA,NA
Cc72_00056179-RA,NA
Cc72_00056187-RA,NA
Cc72_00056190-RA,NA
Cc72_00056192-RA,NA
Cc72_00056188-RA,NA
Cc72_00056191-RA,NA
Cc72_00056181-RA,NA
Cc72_00056189-RA,NA
Cc72_00056180-RA,NA
Cc72_00056193-RA,1.187985927
Cc72_00056182-RA,NA
Cc72_00056183-RA,NA
Cc72_00056184-RA,NA
Cc72_00056185-RA,NA
Cc72_00056186-RA,NA
Cc72_00056780-RA,NA
Cc72_00018053-RA,0.446851476
Cc72_00018052-RA,0.401856488
Cc72_00018055-RA,0.264757236
Cc72_00018054-RA,NA
Cc72_00018064-RA,-1.251002477
Cc72_00018057-RA,NA
Cc72_00018058-RA,NA
Cc72_00018059-RA,NA
Cc72_00018063-RA,-1.794648936
Cc72_00018061-RA,0.670095885
Cc72_00018056-RA,NA
Cc72_00018060-RA,NA
Cc72_00018062-RA,NA
Cc72_00018066-RA,-3.122497652
Cc72_00018065-RA,-0.118285533
Cc72_00018067-RA,-2.028368789
Cc72_00018068-RA,NA
Cc72_00018070-RA,1.537436445
Cc72_00018069-RA,-1.112751595
Cc72_00018071-RA,NA
Cc72_00018074-RA,-0.951935349
Cc72_00018072-RA,NA
Cc72_00018078-RA,NA
Cc72_00018073-RA,-0.951935349
Cc72_00018079-RA,NA
Cc72_00018075-RA,NA
Cc72_00018076-RA,NA
Cc72_00018077-RA,NA
Cc72_00018081-RA,NA
Cc72_00018080-RA,NA
Cc72_00018084-RA,NA
Cc72_00018086-RA,0.267936829
Cc72_00018083-RA,-0.485565752
Cc72_00018087-RA,NA
Cc72_00018085-RA,NA
Cc72_00018082-RA,NA
Cc72_00018088-RA,NA
Cc72_00018093-RA,NA
Cc72_00018089-RA,NA
Cc72_00018095-RA,NA
Cc72_00018091-RA,NA
Cc72_00018090-RA,NA
Cc72_00018094-RA,NA
Cc72_00018092-RA,NA
Cc72_00018100-RA,NA
Cc72_00018101-RA,NA
Cc72_00018103-RA,NA
Cc72_00018098-RA,NA
Cc72_00018096-RA,NA
Cc72_00018099-RA,NA
Cc72_00018097-RA,NA
Cc72_00018102-RA,0.189960925
Cc72_00018106-RA,NA
Cc72_00018111-RA,0.138743049
Cc72_00018107-RA,NA
Cc72_00018109-RA,NA
Cc72_00018105-RA,NA
Cc72_00018108-RA,NA
Cc72_00018104-RA,NA
Cc72_00018110-RA,NA
Cc72_00018113-RA,NA
Cc72_00018118-RA,NA
Cc72_00018121-RA,NA
Cc72_00018116-RA,NA
Cc72_00018120-RA,NA
Cc72_00018114-RA,NA
Cc72_00018112-RA,NA
Cc72_00018119-RA,NA
Cc72_00018115-RA,NA
Cc72_00018117-RA,NA
Cc72_00018122-RA,NA
Cc72_00018125-RA,NA
Cc72_00018124-RA,NA
Cc72_00018126-RA,NA
Cc72_00018123-RA,NA
Cc72_00018130-RA,NA
Cc72_00018131-RA,NA
Cc72_00018129-RA,NA
Cc72_00018133-RA,NA
Cc72_00018127-RA,NA
Cc72_00018128-RA,NA
Cc72_00018132-RA,0.176892751
Cc72_00018140-RA,NA
Cc72_00018136-RA,NA
Cc72_00018138-RA,NA
Cc72_00018137-RA,NA
Cc72_00018134-RA,NA
Cc72_00018135-RA,NA
Cc72_00018139-RA,NA
Cc72_00018149-RA,NA
Cc72_00018142-RA,NA
Cc72_00018144-RA,NA
Cc72_00018147-RA,NA
Cc72_00018148-RA,NA
Cc72_00018141-RA,NA
Cc72_00018146-RA,NA
Cc72_00018145-RA,NA
Cc72_00018143-RA,NA
Cc72_00018152-RA,NA
Cc72_00018155-RA,NA
Cc72_00018150-RA,NA
Cc72_00018156-RA,NA
Cc72_00018153-RA,NA
Cc72_00018154-RA,NA
Cc72_00018151-RA,NA
Cc72_00018159-RA,NA
Cc72_00018160-RA,NA
Cc72_00018162-RA,NA
Cc72_00018164-RA,NA
Cc72_00018158-RA,NA
Cc72_00018161-RA,0.176892751
Cc72_00018157-RA,NA
Cc72_00018163-RA,NA
Cc72_00018165-RA,0.4552842
Cc72_00018168-RA,0.880588419
Cc72_00018167-RA,NA
Cc72_00018170-RA,NA
Cc72_00018171-RA,NA
Cc72_00018166-RA,NA
Cc72_00018169-RA,NA
Cc72_00018172-RA,NA
Cc72_00018178-RA,NA
Cc72_00018176-RA,NA
Cc72_00018173-RA,NA
Cc72_00018175-RA,NA
Cc72_00018177-RA,NA
Cc72_00018174-RA,NA
Cc72_00018184-RA,NA
Cc72_00018179-RA,NA
Cc72_00018182-RA,NA
Cc72_00018183-RA,NA
Cc72_00018185-RA,NA
Cc72_00018181-RA,NA
Cc72_00018180-RA,NA
Cc72_00018192-RA,NA
Cc72_00018189-RA,NA
Cc72_00018186-RA,NA
Cc72_00018196-RA,NA
Cc72_00018194-RA,NA
Cc72_00018190-RA,NA
Cc72_00018193-RA,NA
Cc72_00018195-RA,NA
Cc72_00018191-RA,NA
Cc72_00018188-RA,NA
Cc72_00018187-RA,NA
Cc72_00018201-RA,NA
Cc72_00018202-RA,NA
Cc72_00018199-RA,NA
Cc72_00018200-RA,NA
Cc72_00018198-RA,NA
Cc72_00018203-RA,NA
Cc72_00018197-RA,NA
Cc72_00018204-RA,NA
Cc72_00018206-RA,NA
Cc72_00018205-RA,NA
Cc72_00018207-RA,0.11063463
Cc72_00018210-RA,1.688023152
Cc72_00018214-RA,-0.762669939
Cc72_00018215-RA,-0.53337864
Cc72_00018211-RA,-0.033982227
Cc72_00018208-RA,1.994093145
Cc72_00018209-RA,0.446851476
Cc72_00018212-RA,0.350099645
Cc72_00018216-RA,NA
Cc72_00018213-RA,NA
Cc72_00018218-RA,-1.001955346
Cc72_00018217-RA,0.419303134
Cc72_00018220-RA,NA
Cc72_00018219-RA,-2.180830635
Cc72_00018222-RA,NA
Cc72_00018221-RA,-0.514877159
Cc72_00018230-RA,NA
Cc72_00018229-RA,-0.072614563
Cc72_00018225-RA,2.534346227
Cc72_00018224-RA,0.312434793
Cc72_00018226-RA,-0.151342727
Cc72_00018223-RA,0.143055889
Cc72_00018228-RA,0.089911747
Cc72_00018227-RA,NA
Cc72_00018231-RA,NA
Cc72_00018233-RA,NA
Cc72_00018232-RA,0.291655488
Cc72_00018238-RA,NA
Cc72_00018237-RA,NA
Cc72_00018236-RA,-0.013597763
Cc72_00018235-RA,-0.233372758
Cc72_00018234-RA,0.326084047
Cc72_00018247-RA,-1.081891286
Cc72_00018245-RA,-0.12643889
Cc72_00018243-RA,-0.08043286
Cc72_00018244-RA,-0.951935349
Cc72_00018241-RA,NA
Cc72_00018248-RA,NA
Cc72_00018240-RA,-0.774498703
Cc72_00018239-RA,NA
Cc72_00018246-RA,-0.022035505
Cc72_00018242-RA,-5.748207321
Cc72_00018249-RA,0.174720545
Cc72_00018250-RA,1.281698912
Cc72_00018252-RA,NA
Cc72_00018253-RA,NA
Cc72_00018255-RA,NA
Cc72_00018251-RA,NA
Cc72_00018254-RA,NA
Cc72_00018258-RA,-3.550514758
Cc72_00018260-RA,NA
Cc72_00018263-RA,-1.462141076
Cc72_00018261-RA,-1.453885944
Cc72_00018262-RA,-0.514877159
Cc72_00018256-RA,-0.036664077
Cc72_00018257-RA,-0.969719326
Cc72_00018259-RA,NA
Cc72_00018264-RA,NA
Cc72_00018266-RA,NA
Cc72_00018267-RA,-3.081522446
Cc72_00018265-RA,1.155178865
Cc72_00018268-RA,-0.258936968
Cc72_00018271-RA,NA
Cc72_00018270-RA,0.413322521
Cc72_00018269-RA,0.246955738
Cc72_00018272-RA,0.261472253
Cc72_00018275-RA,NA
Cc72_00018273-RA,3.052173639
Cc72_00018274-RA,0.236749052
Cc72_00018279-RA,-0.514877159
Cc72_00018276-RA,-0.034004548
Cc72_00018280-RA,NA
Cc72_00018281-RA,NA
Cc72_00018282-RA,NA
Cc72_00018278-RA,NA
Cc72_00018277-RA,NA
Cc72_00018283-RA,0.443849404
Cc72_00018286-RA,-2.546612366
Cc72_00018285-RA,NA
Cc72_00018284-RA,NA
Cc72_00018288-RA,NA
Cc72_00018287-RA,NA
Cc72_00018289-RA,-0.514877159
Cc72_00018290-RA,-2.113982842
Cc72_00018291-RA,1.207466999
Cc72_00018292-RA,-2.99713653
Cc72_00018294-RA,-0.514877159
Cc72_00018293-RA,-1.869558258
Cc72_00018295-RA,-2.076033844
Cc72_00018297-RA,NA
Cc72_00018296-RA,NA
Cc72_00018299-RA,2.387214127
Cc72_00018298-RA,-2.577966185
Cc72_00018301-RA,-5.872321332
Cc72_00018300-RA,NA
Cc72_00018305-RA,0.047492025
Cc72_00018303-RA,0.641465809
Cc72_00018302-RA,-0.514877159
Cc72_00018304-RA,-0.829781258
Cc72_00018308-RA,-0.240255063
Cc72_00018307-RA,0.064642394
Cc72_00018306-RA,0.218880632
Cc72_00018309-RA,2.075216322
Cc72_00018310-RA,-2.008643147
Cc72_00018311-RA,NA
Cc72_00018315-RA,NA
Cc72_00018312-RA,NA
Cc72_00018313-RA,NA
Cc72_00018314-RA,NA
Cc72_00018316-RA,NA
Cc72_00018325-RA,1.402473707
Cc72_00018318-RA,NA
Cc72_00018326-RA,NA
Cc72_00018320-RA,NA
Cc72_00018332-RA,NA
Cc72_00018336-RA,-1.068455648
Cc72_00018323-RA,NA
Cc72_00018328-RA,NA
Cc72_00018324-RA,NA
Cc72_00018334-RA,0.730326589
Cc72_00018337-RA,0.889200133
Cc72_00018338-RA,0.033553799
Cc72_00018322-RA,NA
Cc72_00018335-RA,-0.94364133
Cc72_00018317-RA,NA
Cc72_00018327-RA,NA
Cc72_00018333-RA,NA
Cc72_00018329-RA,NA
Cc72_00018321-RA,0.446851476
Cc72_00018330-RA,NA
Cc72_00018331-RA,NA
Cc72_00018319-RA,NA
Cc72_00018342-RA,2.115832783
Cc72_00018343-RA,-0.623950439
Cc72_00018340-RA,0.041775199
Cc72_00018341-RA,1.3083076
Cc72_00018339-RA,-0.109042844
Cc72_00018346-RA,0.7588636
Cc72_00018357-RA,NA
Cc72_00018344-RA,0.568582296
Cc72_00018345-RA,-0.534023823
Cc72_00018352-RA,NA
Cc72_00018349-RA,NA
Cc72_00018348-RA,NA
Cc72_00018351-RA,NA
Cc72_00018347-RA,NA
Cc72_00018355-RA,0.315795
Cc72_00018353-RA,NA
Cc72_00018358-RA,2.159106734
Cc72_00018356-RA,-0.447957414
Cc72_00018354-RA,0.102822043
Cc72_00018350-RA,NA
Cc72_00018361-RA,-0.649074177
Cc72_00018364-RA,NA
Cc72_00018362-RA,-0.320704433
Cc72_00018363-RA,-0.534769976
Cc72_00018359-RA,-1.268146635
Cc72_00018360-RA,0.207764683
Cc72_00018365-RA,NA
Cc72_00018366-RA,-0.483635545
Cc72_00018367-RA,1.086254549
Cc72_00018369-RA,-0.135328481
Cc72_00018368-RA,-0.774497282
Cc72_00018370-RA,-0.621879544
Cc72_00018373-RA,NA
Cc72_00018374-RA,NA
Cc72_00018375-RA,-0.033982227
Cc72_00018376-RA,0.003476381
Cc72_00018371-RA,NA
Cc72_00018372-RA,NA
Cc72_00018377-RA,NA
Cc72_00018381-RA,-4.846857537
Cc72_00018380-RA,-0.829450024
Cc72_00018378-RA,0.220356528
Cc72_00018379-RA,0.309934109
Cc72_00018385-RA,-1.257204542
Cc72_00018382-RA,NA
Cc72_00018383-RA,-3.683882738
Cc72_00018384-RA,NA
Cc72_00018386-RA,-3.491995125
Cc72_00018387-RA,NA
Cc72_00018388-RA,0.115008876
Cc72_00018389-RA,-0.29028752
Cc72_00018390-RA,0.32781584
Cc72_00018393-RA,NA
Cc72_00018391-RA,NA
Cc72_00018392-RA,NA
Cc72_00018394-RA,NA
Cc72_00018395-RA,NA
Cc72_00018396-RA,1.206957471
Cc72_00018397-RA,0.035240094
Cc72_00018399-RA,-0.894762766
Cc72_00018398-RA,-0.018618597
Cc72_00018400-RA,NA
Cc72_00018402-RA,-0.323920009
Cc72_00018401-RA,0.133977867
Cc72_00018408-RA,NA
Cc72_00018409-RA,NA
Cc72_00018403-RA,NA
Cc72_00018404-RA,NA
Cc72_00018406-RA,-0.065085864
Cc72_00018410-RA,-0.062707788
Cc72_00018411-RA,-0.215871316
Cc72_00018405-RA,-0.055727871
Cc72_00018414-RA,0.141517814
Cc72_00018407-RA,0.172138086
Cc72_00018416-RA,0.457034959
Cc72_00018415-RA,0.175724514
Cc72_00018413-RA,0.773012431
Cc72_00018412-RA,NA
Cc72_00018417-RA,0.187052355
Cc72_00018419-RA,NA
Cc72_00018422-RA,-0.030725999
Cc72_00018420-RA,0.260326425
Cc72_00018418-RA,NA
Cc72_00018424-RA,0.07172398
Cc72_00018421-RA,0.412960262
Cc72_00018423-RA,NA
Cc72_00018428-RA,NA
Cc72_00018425-RA,-1.146143936
Cc72_00018426-RA,-0.442945876
Cc72_00018427-RA,0.693712125
Cc72_00018429-RA,0.183119668
Cc72_00018430-RA,0.072177048
Cc72_00018431-RA,NA
Cc72_00018434-RA,NA
Cc72_00018433-RA,NA
Cc72_00018436-RA,NA
Cc72_00018432-RA,NA
Cc72_00018435-RA,NA
Cc72_00018437-RA,NA
Cc72_00018438-RA,NA
Cc72_00018439-RA,NA
Cc72_00018441-RA,0.091655591
Cc72_00018440-RA,0.446851476
Cc72_00018442-RA,NA
Cc72_00018443-RA,NA
Cc72_00018444-RA,NA
Cc72_00018446-RA,NA
Cc72_00018445-RA,NA
Cc72_00018447-RA,NA
Cc72_00018449-RA,NA
Cc72_00018448-RA,NA
Cc72_00018450-RA,NA
Cc72_00018451-RA,NA
Cc72_00018455-RA,NA
Cc72_00018452-RA,NA
Cc72_00018454-RA,NA
Cc72_00018453-RA,NA
Cc72_00018456-RA,NA
Cc72_00018458-RA,-0.514877159
Cc72_00018457-RA,NA
Cc72_00018459-RA,-0.763850966
Cc72_00018460-RA,NA
Cc72_00018461-RA,NA
Cc72_00018464-RA,NA
Cc72_00018462-RA,NA
Cc72_00018463-RA,NA
Cc72_00018467-RA,NA
Cc72_00018465-RA,NA
Cc72_00018466-RA,NA
Cc72_00018473-RA,NA
Cc72_00018468-RA,0.845821999
Cc72_00018470-RA,NA
Cc72_00018474-RA,-0.514877159
Cc72_00018471-RA,NA
Cc72_00018472-RA,-0.121162874
Cc72_00018469-RA,0.4286201
Cc72_00018475-RA,0.696131523
Cc72_00018476-RA,NA
Cc72_00018478-RA,2.248798941
Cc72_00018477-RA,-0.095886916
Cc72_00018480-RA,-1.563588946
Cc72_00018481-RA,NA
Cc72_00018485-RA,NA
Cc72_00018483-RA,NA
Cc72_00018479-RA,NA
Cc72_00018482-RA,NA
Cc72_00018484-RA,NA
Cc72_00018488-RA,NA
Cc72_00018487-RA,-0.154049673
Cc72_00018486-RA,-0.58696355
Cc72_00018489-RA,NA
Cc72_00018490-RA,-0.146850041
Cc72_00018492-RA,-0.18505928
Cc72_00018491-RA,1.248938311
Cc72_00018493-RA,NA
Cc72_00018494-RA,NA
Cc72_00018499-RA,NA
Cc72_00018495-RA,0.324293007
Cc72_00018498-RA,NA
Cc72_00018496-RA,0.386312237
Cc72_00018497-RA,0.132200696
Cc72_00018500-RA,-0.312126437
Cc72_00018502-RA,1.973440766
Cc72_00018501-RA,-0.136852384
Cc72_00018503-RA,NA
Cc72_00018505-RA,-0.162210209
Cc72_00018512-RA,NA
Cc72_00018511-RA,-2.04738157
Cc72_00018507-RA,0.020364305
Cc72_00018510-RA,-0.038143007
Cc72_00018504-RA,-0.467116341
Cc72_00018509-RA,NA
Cc72_00018508-RA,0.570217278
Cc72_00018506-RA,-0.044463878
Cc72_00018514-RA,0.934747426
Cc72_00018513-RA,-0.040912668
Cc72_00018516-RA,0.317352281
Cc72_00018515-RA,-0.019802434
Cc72_00018518-RA,0.145713098
Cc72_00018517-RA,-0.83219425
Cc72_00018519-RA,NA
Cc72_00018521-RA,0.576848295
Cc72_00018520-RA,1.698880556
Cc72_00018522-RA,NA
Cc72_00018526-RA,0.170607092
Cc72_00018523-RA,0.482206906
Cc72_00018524-RA,-0.738301995
Cc72_00018525-RA,NA
Cc72_00018528-RA,NA
Cc72_00018530-RA,NA
Cc72_00018527-RA,NA
Cc72_00018529-RA,NA
Cc72_00018533-RA,NA
Cc72_00018531-RA,NA
Cc72_00018534-RA,NA
Cc72_00018532-RA,1.546989631
Cc72_00018535-RA,NA
Cc72_00018539-RA,0.434103694
Cc72_00018540-RA,NA
Cc72_00018537-RA,0.238374912
Cc72_00018536-RA,1.217050753
Cc72_00018538-RA,0.880588419
Cc72_00018541-RA,NA
Cc72_00018542-RA,-0.216286664
Cc72_00018544-RA,-0.492901818
Cc72_00018543-RA,-0.043235994
Cc72_00018545-RA,1.165042787
Cc72_00018546-RA,-0.882012876
Cc72_00018548-RA,-0.704503955
Cc72_00018547-RA,-0.107419116
Cc72_00018550-RA,-1.095544944
Cc72_00018549-RA,0.314610017
Cc72_00018551-RA,0.456085675
Cc72_00018552-RA,-0.245832016
Cc72_00018553-RA,-0.719477545
Cc72_00018555-RA,0.571545771
Cc72_00018554-RA,NA
Cc72_00018556-RA,-0.069769746
Cc72_00018560-RA,0.149827949
Cc72_00018558-RA,-0.252394679
Cc72_00018559-RA,0.475859484
Cc72_00018557-RA,-0.219889161
Cc72_00018561-RA,NA
Cc72_00018564-RA,NA
Cc72_00018562-RA,0.045392472
Cc72_00018563-RA,0.464089847
Cc72_00018567-RA,0.446851476
Cc72_00018565-RA,0.919528366
Cc72_00018566-RA,0.446851476
Cc72_00018568-RA,-0.682007167
Cc72_00018569-RA,NA
Cc72_00018574-RA,0.446851476
Cc72_00018575-RA,NA
Cc72_00018572-RA,NA
Cc72_00018571-RA,NA
Cc72_00018573-RA,0.446851476
Cc72_00018570-RA,NA
Cc72_00018577-RA,NA
Cc72_00018578-RA,-0.534200676
Cc72_00018580-RA,0.407763348
Cc72_00018579-RA,-1.255430951
Cc72_00018576-RA,NA
Cc72_00018584-RA,NA
Cc72_00018581-RA,-0.043235994
Cc72_00018582-RA,NA
Cc72_00018583-RA,0.264757236
Cc72_00018585-RA,NA
Cc72_00018586-RA,-0.212163066
Cc72_00018591-RA,NA
Cc72_00018592-RA,NA
Cc72_00018590-RA,NA
Cc72_00018589-RA,NA
Cc72_00018588-RA,NA
Cc72_00018587-RA,NA
Cc72_00018593-RA,NA
Cc72_00018597-RA,NA
Cc72_00018596-RA,-0.253559809
Cc72_00018601-RA,NA
Cc72_00018602-RA,NA
Cc72_00018600-RA,NA
Cc72_00018595-RA,0.659223653
Cc72_00018594-RA,NA
Cc72_00018598-RA,NA
Cc72_00018604-RA,NA
Cc72_00018606-RA,NA
Cc72_00018605-RA,0.189442199
Cc72_00018599-RA,NA
Cc72_00018603-RA,NA
Cc72_00018610-RA,NA
Cc72_00018608-RA,NA
Cc72_00018609-RA,NA
Cc72_00018607-RA,NA
Cc72_00018611-RA,NA
Cc72_00018614-RA,1.567840214
Cc72_00018613-RA,NA
Cc72_00018615-RA,NA
Cc72_00018612-RA,NA
Cc72_00018618-RA,NA
Cc72_00018617-RA,NA
Cc72_00018616-RA,NA
Cc72_00018621-RA,NA
Cc72_00018619-RA,1.402473707
Cc72_00018620-RA,NA
Cc72_00018622-RA,NA
Cc72_00018623-RA,NA
Cc72_00018624-RA,0.802047814
Cc72_00018625-RA,0.446851476
Cc72_00018628-RA,-0.137771222
Cc72_00018626-RA,-0.028906176
Cc72_00018627-RA,-1.79933255
Cc72_00018630-RA,NA
Cc72_00018631-RA,-2.211431056
Cc72_00018629-RA,0.165917625
Cc72_00018632-RA,-0.14612096
Cc72_00018633-RA,NA
Cc72_00018634-RA,NA
Cc72_00018635-RA,NA
Cc72_00018638-RA,-0.986487591
Cc72_00018636-RA,NA
Cc72_00018637-RA,NA
Cc72_00018639-RA,0.89176647
Cc72_00018640-RA,NA
Cc72_00018645-RA,NA
Cc72_00018642-RA,0.421197877
Cc72_00018641-RA,0.956722696
Cc72_00018646-RA,-0.279559903
Cc72_00018644-RA,-0.323920009
Cc72_00018643-RA,0.519358668
Cc72_00018647-RA,0.122238134
Cc72_00018648-RA,0.764545833
Cc72_00018649-RA,NA
Cc72_00018651-RA,-0.8549955
Cc72_00018650-RA,NA
Cc72_00018652-RA,-0.526240739
Cc72_00018653-RA,NA
Cc72_00018655-RA,NA
Cc72_00018654-RA,NA
Cc72_00018657-RA,0.886225914
Cc72_00018660-RA,NA
Cc72_00018656-RA,NA
Cc72_00018659-RA,NA
Cc72_00018658-RA,NA
Cc72_00018662-RA,0.132774811
Cc72_00018663-RA,NA
Cc72_00018661-RA,NA
Cc72_00018665-RA,NA
Cc72_00018664-RA,0.618925989
Cc72_00018666-RA,NA
Cc72_00018668-RA,NA
Cc72_00018670-RA,1.337056225
Cc72_00018667-RA,NA
Cc72_00018669-RA,0.762150263
Cc72_00018674-RA,-0.797991914
Cc72_00018673-RA,-0.109679657
Cc72_00018672-RA,NA
Cc72_00018671-RA,-1.240232782
Cc72_00018677-RA,-0.514877159
Cc72_00018679-RA,-0.129394698
Cc72_00018676-RA,-0.164712796
Cc72_00018678-RA,-0.243469874
Cc72_00018681-RA,-1.494826845
Cc72_00018680-RA,0.886225914
Cc72_00018675-RA,NA
Cc72_00018682-RA,NA
Cc72_00018683-RA,NA
Cc72_00018684-RA,1.632368957
Cc72_00018687-RA,NA
Cc72_00018686-RA,-0.514877159
Cc72_00018685-RA,NA
Cc72_00018688-RA,1.541374103
Cc72_00018690-RA,0.477497753
Cc72_00018689-RA,0.446851476
Cc72_00018691-RA,NA
Cc72_00018692-RA,-0.214682631
Cc72_00018693-RA,NA
Cc72_00018694-RA,0.886225914
Cc72_00018697-RA,NA
Cc72_00018696-RA,NA
Cc72_00018698-RA,NA
Cc72_00018695-RA,NA
Cc72_00018699-RA,-2.626238934
Cc72_00018700-RA,0.446851476
Cc72_00018701-RA,-3.656465765
Cc72_00018703-RA,NA
Cc72_00018702-RA,-0.954515587
Cc72_00018704-RA,-0.034004177
Cc72_00018707-RA,NA
Cc72_00018705-RA,-0.446782634
Cc72_00018706-RA,NA
Cc72_00018708-RA,NA
Cc72_00018709-RA,NA
Cc72_00018712-RA,NA
Cc72_00018711-RA,NA
Cc72_00018713-RA,NA
Cc72_00018710-RA,NA
Cc72_00018714-RA,1.334758979
Cc72_00018718-RA,0.714515198
Cc72_00018715-RA,0.260152222
Cc72_00018716-RA,0.736424887
Cc72_00018717-RA,0.446851476
